AID	PTNR_ID	H4TR13	H4TR14	H4TR15	H4TR16	H4TR17	H4TR18	H4TR19	H4TR20	H4TR21	H4TR22	H4TR23	H4TR24
91578193	2	2	0	7	7	1	0	1	25	7	97	0	1
91578193	3	2	0	7	7	2	0	1	33	7	97	0	1
91578193	4	4	7	7	7	97	97	1	29	7	97	0	1
91578197	1	1	1	1	1	1	1	1	32	7	97	0	1
91578197	2	3	0	7	7	97	1	1	36	7	97	0	2
91578213	1	2	0	7	7	1	1	1	24	7	97	0	2
91578213	2	3	0	7	7	97	1	1	32	7	97	0	2
91578213	3	5	7	7	7	97	97	1	29	7	97	0	2
91578267	1	1	0	1	1	1	1	1	33	7	97	0	2
91578267	2	2	0	7	7	1	0	1	33	7	97	0	2
91578267	3	2	0	7	7	1	3	1	33	7	97	0	2
91578267	4	4	7	7	7	97	97	1	29	7	97	0	2
91578268	1	4	7	7	7	97	97	1	40	7	97	0	1
91578287	1	1	1	1	0	97	2	2	29	7	97	0	2
91578297	1	2	0	7	7	1	97	2	30	7	97	1	1
91578314	1	2	6	7	7	96	1	1	30	7	97	0	2
91578314	2	3	6	7	7	97	2	1	28	7	97	0	2
91578314	3	4	7	7	7	97	97	1	33	7	97	0	2
91578315	1	1	1	1	1	1	0	2	22	7	97	0	1
91578315	2	2	0	7	7	1	0	2	29	7	97	0	1
91578315	3	2	0	7	7	1	0	2	26	7	97	0	1
91578315	4	2	0	7	7	1	1	2	22	7	97	0	1
91578318	1	1	1	1	1	1	1	1	35	7	97	0	2
91578318	2	3	0	7	7	97	1	1	31	7	97	0	2
91578318	3	3	0	7	7	97	1	1	42	7	97	0	2
91578446	1	1	1	1	1	1	2	2	31	7	97	0	1
91578491	1	1	0	1	0	97	97	1	35	7	97	0	1
91578491	2	1	1	1	1	1	97	1	48	7	97	0	1
91578491	3	2	0	7	7	1	97	1	37	7	97	0	1
91578495	1	1	1	1	1	1	3	1	32	7	97	0	1
91578495	2	2	0	7	7	1	1	1	30	7	97	0	1
91578510	1	1	1	1	1	1	2	2	29	7	97	0	1
91578510	2	2	0	7	7	1	0	2	30	7	97	0	1
91578526	1	1	1	1	1	1	1	1	31	7	97	0	1
91578526	2	2	0	7	7	1	0	1	35	7	97	0	1
91578538	1	1	0	1	0	97	3	2	27	7	97	0	1
91578538	2	4	7	7	7	97	97	2	22	7	97	0	1
91578540	1	2	0	7	7	1	1	1	27	7	97	0	2
91578540	2	2	1	7	7	1	2	1	25	7	97	0	2
91578540	3	3	0	7	7	97	1	1	29	7	97	0	1
91578540	4	3	0	7	7	97	2	1	30	7	97	0	2
91578584	1	1	1	1	1	1	97	2	26	7	97	0	5
91578587	1	5	7	7	7	97	97	1	29	7	97	0	2
91578605	1	2	0	7	7	6	0	1	37	7	97	0	2
91578605	2	2	0	7	7	7	0	1	38	7	97	0	2
91578605	3	3	0	7	7	97	1	1	40	7	97	0	2
91578605	4	3	0	7	7	97	3	1	26	7	97	0	2
91578740	1	1	0	1	1	1	1	1	29	7	97	0	1
91578740	2	2	0	7	7	1	0	1	26	7	97	0	1
91578740	3	4	7	7	7	97	97	1	24	7	97	0	1
91578747	1	2	0	7	7	1	0	2	45	7	97	0	1
91578747	2	2	0	7	7	2	1	2	30	7	97	0	1
91578747	3	2	0	7	7	1	0	2	30	7	97	0	1
91578801	1	2	0	7	7	1	1	2	30	7	97	0	2
91578801	2	2	0	7	7	3	2	2	29	7	97	0	2
91578801	3	3	0	7	7	97	1	2	32	7	97	0	2
91578863	1	2	0	7	7	1	0	1	32	7	97	0	2
91578863	2	2	0	7	7	1	1	1	36	7	97	0	2
91578863	3	2	0	7	7	1	1	1	23	7	97	1	2
91578863	4	2	0	7	7	1	0	1	29	7	97	0	2
91578863	5	2	0	7	7	1	0	1	35	7	97	0	2
91578892	1	2	0	7	7	1	2	1	39	7	97	0	1
91578892	2	2	0	7	7	1	1	1	26	7	97	0	1
91578892	3	4	7	7	7	97	97	1	46	7	97	0	1
91578898	1	1	1	1	0	97	97	2	29	7	97	0	1
91578917	1	1	1	1	0	97	1	2	23	7	97	0	1
91578999	1	1	0	1	1	1	2	2	28	7	97	0	1
91578999	2	4	7	7	7	97	97	2	27	7	97	0	1
91579175	1	2	0	7	7	1	97	2	29	7	97	0	1
91579175	2	2	0	7	7	1	97	2	25	7	97	0	1
91579175	3	2	0	7	7	1	97	2	26	7	97	1	5
91579175	4	4	7	7	7	97	97	2	23	7	97	0	1
91579230	1	2	0	7	7	3	0	2	43	7	97	0	2
91579230	2	2	0	7	7	2	0	2	24	7	97	0	2
91579230	3	2	0	7	7	5	0	2	21	7	97	0	2
91579230	4	2	0	7	7	1	0	2	30	7	97	0	2
91579230	5	3	0	7	7	97	1	2	30	7	97	0	2
91579230	6	3	0	7	7	97	1	2	28	7	97	0	2
91579230	7	4	7	7	7	97	97	2	25	7	97	0	2
91579234	1	2	0	7	7	2	4	1	34	7	97	0	2
91579234	2	2	0	7	7	1	4	1	24	7	97	0	2
91579234	3	3	0	7	7	97	1	1	31	7	97	0	2
91579237	1	1	1	1	1	5	2	2	25	7	97	0	2
91579237	2	2	0	7	7	1	1	2	23	7	97	0	2
91579237	3	2	0	7	7	1	1	2	24	7	97	0	2
91579237	4	3	0	7	7	97	0	2	22	7	97	0	2
91579237	5	3	0	7	7	97	0	2	23	7	97	0	2
91579237	6	5	7	7	7	97	97	2	21	7	97	0	2
91579241	1	2	0	7	7	1	0	2	24	7	97	0	1
91579241	2	2	0	7	7	1	1	2	21	7	97	0	1
91579241	3	4	7	7	7	97	97	2	18	7	97	0	1
91579241	4	4	7	7	7	97	97	2	32	7	97	0	1
91579241	5	4	7	7	7	97	97	2	18	7	97	0	1
91579242	1	1	1	1	1	1	2	2	31	7	97	0	1
91579243	1	2	0	7	7	1	97	2	21	7	97	0	1
91579243	2	4	7	7	7	97	97	2	50	7	97	0	1
91579243	3	4	7	7	7	97	97	2	44	7	97	0	1
91579245	1	1	0	1	1	1	1	1	34	7	97	0	1
91579245	2	2	0	7	7	5	2	1	34	7	97	0	1
91579245	3	2	0	7	7	1	0	1	25	7	97	0	1
91579245	4	2	1	7	7	1	0	1	34	7	97	0	1
91579246	1	1	1	1	1	1	1	1	42	7	97	0	1
91579246	2	2	0	7	7	1	1	1	34	7	97	0	1
91579246	3	2	0	7	7	1	0	1	36	7	97	0	1
91579258	1	5	7	7	7	97	97	1	35	7	97	8	1
91579272	1	2	0	7	7	1	2	1	33	7	97	0	2
91579272	2	3	0	7	7	97	1	1	98	1	98	0	2
91579272	3	3	0	7	7	97	1	1	31	7	97	0	2
91579272	4	5	7	7	7	97	97	1	33	7	97	0	2
91579296	1	1	1	1	0	97	0	2	24	7	97	0	1
91579296	2	3	0	7	7	97	1	2	32	7	97	0	1
91579335	1	2	0	7	7	1	97	2	33	7	97	1	5
91579335	2	2	0	7	7	1	97	2	31	7	97	1	5
91579335	3	5	7	7	7	97	97	2	29	7	97	1	5
91579339	1	1	1	1	1	1	97	2	34	7	97	0	2
91579932	1	4	7	7	7	97	97	2	27	7	97	0	2
91579936	1	1	1	1	1	1	3	2	28	7	97	0	2
91579939	1	2	0	7	7	1	97	2	25	7	97	1	5
91579939	2	4	7	7	7	97	97	2	24	7	97	0	5
91579939	3	4	7	7	7	97	97	2	28	7	97	0	2
91579942	1	1	1	1	1	1	1	1	38	7	97	0	1
91579942	2	2	0	7	7	1	0	1	98	2	98	0	1
91579946	1	1	1	1	1	1	0	1	26	7	97	0	1
91579946	2	2	0	7	7	1	0	1	46	7	97	0	1
91579946	3	2	0	7	7	1	1	1	28	7	97	0	1
91579962	1	1	1	1	0	97	2	2	27	7	97	0	1
91579964	1	2	1	7	7	1	1	1	32	7	97	0	1
91579964	2	2	0	7	7	1	1	1	26	7	97	0	1
91579967	1	2	0	7	7	1	0	2	32	7	97	0	1
91579967	2	2	0	7	7	1	0	2	30	7	97	0	1
91579967	3	2	0	7	7	1	0	2	30	7	97	0	1
91579967	4	2	1	7	7	1	0	2	35	7	97	1	5
91579967	5	3	0	7	7	97	1	2	30	7	97	0	1
91579967	6	3	0	7	7	97	1	2	28	7	97	0	1
91579967	7	3	0	7	7	97	1	2	28	7	97	0	1
91579980	1	2	1	7	7	1	0	2	24	7	97	0	1
91579980	2	2	0	7	7	2	2	2	29	7	97	0	1
91579980	3	2	0	7	7	1	0	2	98	1	98	0	1
91579980	4	2	0	7	7	1	0	2	98	1	98	1	5
91579980	5	3	0	7	7	97	0	2	98	8	97	8	98
91579987	1	1	1	1	1	1	97	1	28	7	97	0	1
91579992	1	1	0	1	1	1	97	1	35	7	97	0	1
91579993	1	1	0	1	0	97	2	1	29	7	97	0	1
91579993	2	1	1	1	1	1	1	1	26	7	97	1	1
91579994	1	2	1	7	7	1	97	2	25	7	97	0	1
91579994	2	2	0	7	7	1	97	2	29	7	97	0	1
91579994	3	2	0	7	7	1	97	2	27	7	97	0	1
91579995	1	1	1	1	0	97	97	1	28	7	97	0	1
91579997	1	1	1	1	0	97	97	1	35	7	97	0	1
91579997	2	2	0	7	7	1	97	1	28	7	97	0	1
91608077	1	2	0	7	7	1	97	2	30	7	97	0	1
91608077	2	2	0	7	7	1	97	2	40	7	97	0	1
91608077	3	2	1	7	7	1	97	2	21	7	97	0	1
91608475	1	1	1	1	1	1	4	1	34	7	97	0	1
91608476	1	2	0	7	7	1	0	1	34	7	97	0	2
91608476	2	2	0	7	7	1	0	1	32	7	97	0	2
91608476	3	3	1	7	7	97	1	1	28	7	97	0	2
91614079	1	1	1	1	1	1	97	2	31	7	97	0	1
91614578	1	1	1	1	1	1	1	1	31	7	97	0	1
91614578	2	2	0	7	7	1	0	1	31	7	97	0	1
91614772	1	1	1	1	1	1	1	1	32	7	97	0	1
91614777	1	2	1	7	7	1	0	2	28	7	97	0	1
91614777	2	3	0	7	7	97	1	2	26	7	97	0	1
91614777	3	3	0	7	7	97	1	2	25	7	97	0	1
91614777	4	3	0	7	7	97	1	2	22	7	97	0	1
91614777	5	4	7	7	7	97	97	2	29	7	97	0	1
91614874	1	1	1	1	0	97	0	1	36	7	97	0	1
91614874	2	3	0	7	7	97	1	1	28	7	97	0	1
91614974	1	1	1	1	1	1	0	2	35	7	97	0	1
91614974	2	1	0	1	1	1	0	2	33	7	97	0	1
91614978	1	5	7	7	7	97	97	2	28	7	97	0	1
91619061	1	2	1	7	7	5	2	2	29	7	97	0	2
91619061	2	3	0	7	7	97	1	2	30	7	97	0	2
91619063	1	2	0	7	7	2	97	2	27	7	97	0	1
91619063	2	5	7	7	7	97	97	2	28	7	97	0	1
91619064	1	3	0	7	7	97	1	1	23	7	97	0	1
91619064	2	5	7	7	7	97	97	1	27	7	97	0	1
91619169	1	2	0	7	7	1	1	2	27	7	97	0	4
91619169	2	4	7	7	7	97	97	2	26	7	97	0	4
91619268	1	2	0	7	7	1	0	2	25	7	97	0	1
91619268	2	2	0	7	7	1	0	2	27	7	97	0	1
91619467	1	1	1	1	1	1	97	1	37	7	97	0	1
91619660	1	2	0	7	7	1	97	2	22	7	97	1	1
91619660	2	2	0	7	7	1	97	2	24	7	97	0	1
91619660	3	5	7	7	7	97	97	2	26	7	97	0	1
91619665	1	2	1	7	7	1	97	2	30	7	97	0	1
91619862	1	2	0	7	7	2	97	2	28	7	97	0	1
91619862	2	4	7	7	7	97	97	2	25	7	97	0	1
91624978	1	1	1	1	1	1	2	1	29	7	97	0	1
91624978	2	2	0	7	7	1	2	1	32	7	97	0	1
91624978	3	3	0	7	7	97	0	1	32	7	97	0	1
91646122	1	5	7	7	7	97	97	2	23	7	97	0	1
91646126	1	3	0	7	7	97	1	1	37	7	97	0	2
91646126	2	4	7	7	7	97	97	1	26	7	97	0	2
91676253	1	1	1	1	1	1	1	1	30	7	97	0	1
91676357	1	1	1	1	1	1	97	1	33	7	97	0	2
91676522	1	2	1	7	7	1	97	2	37	7	97	0	5
91676522	2	2	0	7	7	3	97	2	27	7	97	0	1
91676652	1	5	7	7	7	97	97	1	28	7	97	0	1
91676958	1	4	7	7	7	97	97	1	25	7	97	1	5
91678173	1	2	0	7	7	1	1	2	22	7	97	0	1
91678173	2	2	0	7	7	2	0	2	26	7	97	0	1
91678373	1	1	0	1	1	1	2	1	29	7	97	0	1
91678373	2	2	1	7	7	1	0	1	25	7	97	0	1
91678572	1	1	1	1	1	1	3	1	33	7	97	0	2
91678674	1	4	7	7	7	97	97	2	42	7	97	0	1
91710018	1	2	1	7	7	1	1	1	27	7	97	1	1
91710037	1	2	0	7	7	1	0	1	30	7	97	0	1
91710037	2	3	0	7	7	97	1	1	29	7	97	0	1
91710037	3	4	7	7	7	97	97	1	33	7	97	0	1
91710130	1	4	7	7	7	97	97	1	26	7	97	0	1
91710173	1	1	1	1	0	97	3	1	28	7	97	1	1
91710173	2	2	1	7	7	3	0	2	30	7	97	1	1
91710183	1	2	1	7	7	1	97	2	24	7	97	0	1
91710214	1	2	0	7	7	1	5	1	28	7	97	0	2
91710214	2	3	0	7	7	97	1	1	28	7	97	0	2
91710214	3	4	7	7	7	97	97	1	28	7	97	0	2
91710232	1	2	0	7	7	1	0	2	26	7	97	0	1
91710232	2	2	0	7	7	1	0	2	24	7	97	1	5
91710232	3	2	0	7	7	5	1	2	29	7	97	0	1
91710232	4	2	0	7	7	1	0	2	27	7	97	0	1
91710252	1	2	0	7	7	96	97	1	26	7	97	0	2
91710252	2	5	7	7	7	97	97	2	26	7	97	0	2
91710287	1	1	1	1	1	2	97	2	28	7	97	0	2
91710293	1	1	1	1	1	1	97	2	26	7	97	0	1
91710339	1	2	1	7	7	1	0	1	32	7	97	1	1
91710339	2	2	0	7	7	1	2	1	28	7	97	0	1
91710339	3	2	0	7	7	1	1	1	33	7	97	0	1
91710339	4	3	0	7	7	97	1	1	24	7	97	0	1
91710454	1	1	1	1	0	97	97	1	29	7	97	1	1
91710655	1	4	7	7	7	97	97	2	24	7	97	1	5
91710852	1	4	7	7	7	97	97	1	29	7	97	1	5
91710915	1	1	1	1	0	97	3	2	25	7	97	1	1
91710973	1	1	1	1	1	1	2	1	28	7	97	1	5
91710996	1	2	0	7	7	1	2	1	31	7	97	0	1
91710996	2	2	1	7	7	5	3	1	31	7	97	1	5
91710998	1	1	0	1	1	8	3	2	29	7	97	0	1
91711065	1	1	1	1	1	1	2	1	39	7	97	0	1
91711065	2	2	0	7	7	2	0	1	28	7	97	0	1
91711167	1	4	7	7	7	97	97	2	24	7	97	0	1
91711277	1	2	0	7	7	2	3	1	28	7	97	1	1
91711277	2	2	1	7	7	2	6	1	33	7	97	0	2
91711476	1	2	0	7	7	1	1	2	23	7	97	1	1
91711476	2	2	0	7	7	1	0	2	29	7	97	1	1
91711476	3	4	7	7	7	97	97	2	31	7	97	1	2
91711865	1	1	1	1	1	1	1	1	26	7	97	0	1
91712211	1	1	0	1	0	97	3	2	26	7	97	0	1
91712211	2	2	1	7	7	1	1	2	22	7	97	0	1
91712217	1	2	1	7	7	1	3	1	33	7	97	0	1
91712273	1	2	0	7	7	1	97	1	28	7	97	0	2
91712273	2	2	0	7	7	1	97	1	28	7	97	0	2
91712273	3	5	7	7	7	97	97	1	21	7	97	0	2
91712274	1	1	1	1	0	97	1	2	24	7	97	0	1
91712298	1	2	0	7	7	1	0	2	19	7	97	1	5
91712298	2	3	0	7	7	97	1	2	28	7	97	0	1
91712314	1	2	0	7	7	4	5	1	29	7	97	0	1
91712371	1	1	1	1	1	1	2	1	25	7	97	0	2
91712371	2	2	0	7	7	1	0	1	33	7	97	0	2
91712371	3	3	0	7	7	97	1	1	35	7	97	0	2
91712371	4	4	7	7	7	97	97	1	20	7	97	0	2
91712372	1	1	1	1	1	1	97	2	27	7	97	0	2
91712372	2	2	0	7	7	1	97	2	31	7	97	0	2
91712372	3	2	0	7	7	1	97	2	29	7	97	0	2
91712372	4	2	0	7	7	1	97	2	26	7	97	0	1
91712375	1	4	7	7	7	97	97	1	30	7	97	0	2
91712375	2	5	7	7	7	97	97	1	30	7	97	0	2
91712378	1	2	1	7	7	1	2	1	30	7	97	0	1
91712842	1	1	0	1	1	1	97	1	31	7	97	0	1
91712842	2	1	1	1	1	3	97	1	28	7	97	1	1
91712901	1	1	1	1	1	1	1	1	28	7	97	0	1
91712902	1	1	1	1	1	1	1	1	31	7	97	0	1
91712902	2	1	0	1	1	1	0	1	30	7	97	0	1
91712902	3	1	0	1	0	97	1	1	29	7	97	0	1
91712902	4	2	0	7	7	1	0	1	35	7	97	0	1
91712902	5	2	0	7	7	1	0	1	25	7	97	0	1
91712905	1	1	1	1	1	1	3	2	28	7	97	0	1
91712908	1	2	0	7	7	1	1	1	32	7	97	0	1
91712908	2	2	0	7	7	1	1	1	31	7	97	1	1
91712909	1	2	1	7	7	2	1	1	31	7	97	0	1
91712918	1	2	0	7	7	3	3	1	26	7	97	0	1
91712946	1	1	0	1	0	97	3	2	24	7	97	0	1
91712946	2	1	1	1	1	1	0	2	43	7	97	0	1
91712946	3	3	0	7	7	97	1	2	29	7	97	0	1
91712998	1	1	0	1	1	2	2	1	28	7	97	0	1
91712998	2	1	1	1	1	1	2	1	27	7	97	0	1
91712998	3	2	0	7	7	1	0	1	37	7	97	0	1
91713006	1	2	0	7	7	2	97	1	26	7	97	1	5
91713006	2	2	1	7	7	1	97	1	26	7	97	0	2
91713031	1	2	0	7	7	1	0	2	25	7	97	0	1
91713031	2	2	0	7	7	2	0	2	24	7	97	0	1
91713031	3	2	0	7	7	1	0	2	27	7	97	0	1
91713031	4	2	0	7	7	3	1	2	25	7	97	0	1
91713031	5	2	0	7	7	1	0	2	26	7	97	0	1
91713031	6	2	0	7	7	2	0	2	22	7	97	0	1
91713031	7	2	0	7	7	1	0	2	24	7	97	0	1
91713039	1	2	0	7	7	1	97	2	26	7	97	0	1
91713039	2	4	7	7	7	97	97	2	27	7	97	0	1
91713106	1	2	0	7	7	1	0	1	26	7	97	0	2
91713106	2	3	0	7	7	97	2	1	31	7	97	0	2
91713190	1	2	1	7	7	1	3	1	26	7	97	0	1
91713190	2	2	0	7	7	1	2	2	29	7	97	0	2
91713298	1	2	0	7	7	1	1	2	22	7	97	0	1
91713298	2	2	1	7	7	1	1	2	24	7	97	0	1
91713604	1	2	0	7	7	1	2	1	33	7	97	0	2
91713604	2	3	1	7	7	97	2	1	30	7	97	0	2
91713604	3	3	0	7	7	97	0	8	98	8	97	8	98
91713997	1	2	0	7	7	1	0	2	22	7	97	0	1
91713997	2	2	0	7	7	1	0	2	23	7	97	0	1
91713997	3	3	0	7	7	97	1	2	22	7	97	0	1
91713998	1	1	1	1	1	1	1	1	33	7	97	0	1
91713998	2	2	0	7	7	1	0	1	30	7	97	0	1
91714043	1	2	0	7	7	1	97	1	31	7	97	0	1
91714043	2	4	7	7	7	97	97	1	26	7	97	0	1
91714046	1	2	1	7	7	2	2	1	27	7	97	0	1
91714099	1	2	0	7	7	1	97	2	23	7	97	0	1
91714099	2	5	7	7	7	97	97	2	26	7	97	0	1
91714128	1	2	0	7	7	1	97	1	25	7	97	1	1
91714128	2	2	1	7	7	1	97	1	32	7	97	0	1
91714144	1	2	0	7	7	1	97	2	26	7	97	0	1
91714144	2	5	7	7	7	97	97	2	28	7	97	0	1
91714231	1	1	0	1	1	1	1	2	26	7	97	0	1
91714231	2	1	0	1	1	1	2	2	29	7	97	0	3
91714231	3	2	0	7	7	1	0	2	29	7	97	0	1
91714231	4	2	0	7	7	1	0	2	29	7	97	0	1
91714231	5	2	0	7	7	1	0	2	29	7	97	0	1
91714235	1	4	7	7	7	97	97	1	21	7	97	0	2
91714237	1	5	7	7	7	97	97	2	25	7	97	0	1
91714326	1	2	0	7	7	1	97	2	24	7	97	0	4
91714326	2	2	0	7	7	1	97	2	25	7	97	0	4
91714326	3	5	7	7	7	97	97	2	21	7	97	0	4
91714332	1	2	0	7	7	1	0	1	25	7	97	0	2
91714332	2	3	0	7	7	97	1	1	27	7	97	0	2
91714332	3	3	0	7	7	97	1	1	25	7	97	0	2
91714332	4	5	7	7	7	97	97	1	24	7	97	0	2
91714338	1	1	1	1	0	97	1	1	31	7	97	0	1
91714928	1	2	0	7	7	1	0	2	26	7	97	0	1
91714928	2	3	1	7	7	97	1	2	24	7	97	0	1
91714928	3	3	0	7	7	97	1	2	25	7	97	0	1
91714928	4	4	7	7	7	97	97	2	24	7	97	1	5
91714938	1	2	0	7	7	1	0	1	25	7	97	0	2
91714938	2	3	0	7	7	97	1	1	29	7	97	0	1
91714987	1	1	1	1	1	1	3	1	26	7	97	0	1
91715124	1	4	7	7	7	97	97	1	42	7	97	0	1
91715256	1	1	1	1	1	1	2	1	43	7	97	0	1
91715256	2	3	0	7	7	97	1	1	30	7	97	0	1
91715280	1	1	1	1	0	97	2	2	24	7	97	0	1
91715282	1	1	1	1	0	97	97	2	29	7	97	0	1
91715286	1	1	1	1	1	1	97	2	28	7	97	0	1
91715365	1	4	7	7	7	97	97	2	27	7	97	0	1
91715828	1	3	0	7	7	97	1	2	26	7	97	0	2
91715828	2	5	7	7	7	97	97	2	26	7	97	0	2
91715892	1	2	1	7	7	1	97	1	29	7	97	1	5
91715892	2	2	0	7	7	1	97	1	36	7	97	0	5
91715892	3	2	0	7	7	1	97	1	27	7	97	0	1
91715920	1	4	7	7	7	97	97	2	23	7	97	1	5
91715921	1	2	1	7	7	1	1	1	25	7	97	0	2
91715927	1	4	7	7	7	97	97	1	46	7	97	0	2
91715952	1	1	0	1	0	97	3	1	29	7	97	0	1
91715952	2	2	1	7	7	1	1	1	24	7	97	0	1
91715952	3	2	0	7	7	1	0	1	28	7	97	0	1
91715958	1	2	1	7	7	1	1	1	30	7	97	0	1
91715958	2	2	0	7	7	1	0	1	26	7	97	0	1
91715983	1	2	0	7	7	1	1	2	25	7	97	0	1
91715983	2	4	7	7	7	97	97	2	23	7	97	0	1
91715984	1	1	1	1	1	1	2	1	25	7	97	0	1
91715991	1	2	0	7	7	1	97	2	26	7	97	0	2
91715991	2	4	7	7	7	97	97	2	29	7	97	0	2
91716018	1	1	1	1	0	97	1	1	25	7	97	0	1
91716080	1	1	1	1	1	1	2	2	28	7	97	0	1
91716080	2	2	0	7	7	1	0	2	27	7	97	0	1
91716096	1	2	1	7	7	1	97	2	25	7	97	0	2
91716098	1	2	0	7	7	1	3	2	27	7	97	1	5
91716098	2	4	7	7	7	97	97	2	28	7	97	1	5
91716116	1	1	1	1	1	1	97	1	37	7	97	0	1
91716158	1	1	1	1	0	97	1	1	31	7	97	0	1
91716161	1	2	0	7	7	1	1	1	30	7	97	0	1
91716161	2	2	0	7	7	1	0	1	31	7	97	0	1
91716161	3	3	0	7	7	97	0	1	34	7	97	1	1
91716275	1	4	7	7	7	97	97	1	33	7	97	0	5
91716281	1	2	0	7	7	1	97	2	24	7	97	0	1
91716281	2	2	0	7	7	2	97	2	25	7	97	0	1
91716288	1	2	1	7	7	1	97	1	24	7	97	0	1
91716321	1	2	0	7	7	1	97	2	30	7	97	0	2
91716321	2	2	1	7	7	1	97	2	34	7	97	0	1
91716484	1	2	0	7	7	3	3	1	26	7	97	0	1
91716484	2	2	0	7	7	1	1	1	30	7	97	0	1
91716484	3	2	0	7	7	1	0	1	35	7	97	0	1
91716890	1	2	1	7	7	1	0	1	28	7	97	0	2
91716890	2	3	0	7	7	97	1	1	27	7	97	0	2
91716902	1	4	7	7	7	97	97	2	26	7	97	0	1
91716903	1	1	0	1	1	1	97	2	23	7	97	0	1
91716903	2	2	1	7	7	1	97	2	24	7	97	0	1
91716908	1	1	0	1	1	1	1	1	31	7	97	0	1
91716908	2	2	0	7	7	1	0	1	28	7	97	0	1
91716908	3	2	1	7	7	1	1	1	28	7	97	0	1
91716952	1	1	0	1	1	1	1	1	27	7	97	0	1
91716952	2	2	1	7	7	8	2	1	28	7	97	0	1
91717055	1	2	1	7	7	2	2	1	29	7	97	0	2
91717067	1	1	1	1	1	1	1	2	25	7	97	0	1
91717169	1	1	1	1	0	97	1	1	27	7	97	0	2
91717853	1	2	0	7	7	1	97	1	28	7	97	0	1
91717853	2	2	0	7	7	1	97	1	32	7	97	0	1
91717858	1	5	7	7	7	97	97	1	30	7	97	0	1
91717862	1	1	1	1	0	97	1	1	26	7	97	0	1
91717865	1	1	0	1	0	97	1	1	27	7	97	0	1
91717865	2	1	1	1	0	97	2	1	30	7	97	0	1
91717910	1	2	0	7	7	1	97	2	24	7	97	0	1
91717910	2	4	7	7	7	97	97	2	27	7	97	0	1
91717912	1	1	0	1	1	1	5	2	27	7	97	0	1
91717912	2	2	1	7	7	1	0	2	29	7	97	0	1
91717912	3	2	0	7	7	1	0	2	27	7	97	0	1
91717912	4	2	0	7	7	1	0	2	98	1	98	8	98
91717912	5	2	0	7	7	1	0	8	98	8	97	8	98
91717912	6	2	0	7	7	1	0	8	98	8	97	8	98
91717912	7	2	0	7	7	1	0	8	98	8	97	8	98
91717912	8	2	0	7	7	1	0	8	98	8	97	8	98
91717912	9	2	0	7	7	1	0	8	98	8	97	8	98
91717916	1	1	1	1	0	97	1	1	27	7	97	0	1
91717918	1	4	7	7	7	97	97	2	28	7	97	0	1
91718001	1	2	0	7	7	1	1	1	28	7	97	0	2
91718001	2	3	0	7	7	97	1	1	29	7	97	0	2
91718001	3	3	0	7	7	97	1	1	34	7	97	0	2
91718001	4	4	7	7	7	97	97	1	38	7	97	0	2
91718004	1	4	7	7	7	97	97	2	24	7	97	0	2
91718025	1	1	0	1	1	1	1	1	26	7	97	0	2
91718025	2	4	7	7	7	97	97	1	24	7	97	0	2
91718073	1	1	1	1	1	1	1	1	27	7	97	0	1
91718077	1	2	0	7	7	1	97	1	31	7	97	0	1
91718077	2	5	7	7	7	97	97	1	27	7	97	0	1
91718080	1	4	7	7	7	97	97	2	29	7	97	0	2
91718081	1	3	0	7	7	97	1	1	30	7	97	0	2
91718081	2	4	7	7	7	97	97	1	36	7	97	0	2
91718085	1	4	7	7	7	97	97	2	28	7	97	0	2
91718085	2	4	7	7	7	97	97	2	22	7	97	0	2
91718105	1	1	1	1	1	1	97	2	25	7	97	0	1
91718109	1	4	7	7	7	97	97	2	28	7	97	0	2
91718142	1	1	1	1	1	1	97	1	28	7	97	0	5
91718174	1	2	0	7	7	1	0	1	32	7	97	0	1
91718174	2	3	1	7	7	97	1	1	25	7	97	1	5
91718195	1	1	1	1	1	1	97	2	24	7	97	0	1
91718209	1	1	1	1	1	1	97	2	29	7	97	0	1
91718209	2	2	0	7	7	1	97	2	26	7	97	0	2
91718209	3	2	1	7	7	1	97	2	38	7	97	0	2
91718287	1	4	7	7	7	97	97	1	26	7	97	0	2
91718294	1	1	0	1	1	1	97	2	34	7	97	0	1
91718294	2	2	1	7	7	1	97	2	21	7	97	0	1
91718294	3	2	0	7	7	1	97	2	30	7	97	0	1
91718302	1	2	0	7	7	1	4	1	28	7	97	0	2
91718320	1	2	0	7	7	2	1	2	26	7	97	0	2
91718320	2	2	0	7	7	1	0	2	28	7	97	0	2
91718320	3	2	0	7	7	1	0	2	32	7	97	0	2
91718320	4	2	0	7	7	1	1	2	19	7	97	0	2
91718320	5	4	7	7	7	97	97	2	21	7	97	0	2
91718368	1	2	0	7	7	1	1	2	24	7	97	0	1
91718368	2	2	0	7	7	1	0	2	22	7	97	0	1
91718368	3	4	7	7	7	97	97	2	26	7	97	0	1
91718368	4	4	7	7	7	97	97	2	26	7	97	1	5
91718368	5	4	7	7	7	97	97	2	27	7	97	0	1
91718368	6	4	7	7	7	97	97	2	29	7	97	1	5
91718368	7	4	7	7	7	97	97	2	23	7	97	0	1
91718379	1	4	7	7	7	97	97	1	25	7	97	0	1
91718844	1	1	1	1	1	3	97	1	25	7	97	0	1
91718916	1	5	7	7	7	97	97	2	23	7	97	0	1
