AID	PTNR_ID	H4TR25	H4TR26	H4TR27Y	H4TR28Y	TSDURATN	H4TR29
95715097	12	4	8	2008	9917	2	7
95715097	13	4	8	2008	9917	3	7
95715097	14	4	8	2007	9917	4	7
95715229	1	2	8	2003	9917	56	7
95715229	1	1	1	2007	9917	5	7
95715323	1	2	8	1998	9917	116	7
95715323	1	1	1	2007	9917	7	7
95715358	1	4	8	2007	9917	10	7
95715359	1	2	8	2000	2006	67	7
95715359	2	4	8	2007	9917	5	7
95715368	1	2	8	2000	2004	48	7
95715368	2	4	8	2005	9917	30	7
95715393	1	4	8	2006	9917	27	7
95715395	1	1	1	2001	9917	81	7
95715935	1	2	8	2008	9917	3	7
95715937	1	4	8	2007	9917	5	7
95715951	1	2	8	1998	2001	36	7
95715951	1	1	1	1999	2001	30	1
95715951	2	2	8	2003	9917	59	7
95715951	2	1	1	2004	9917	41	7
95715952	1	5	8	2007	2007	2	7
95715983	1	1	1	1999	2005	73	1
95715983	2	2	8	2006	9917	25	7
95715983	2	1	1	2006	9917	26	7
95715986	1	2	8	2000	9917	97	7
95715986	1	1	1	2002	9917	72	7
95715988	1	2	8	2002	2007	66	7
95715988	2	2	8	2000	2001	6	7
95715988	3	4	8	2006	9917	31	7
95716028	1	2	8	2002	2003	18	7
95716028	2	2	8	2007	2007	4	7
95716028	3	4	8	2008	9917	1	7
95716057	1	2	8	2000	2000	3	7
95716057	2	2	8	2001	2002	17	7
95716057	3	2	8	2002	2003	5	7
95716057	4	2	8	2004	9917	52	7
95716098	1	2	8	2008	9917	6	7
95716099	1	2	8	2001	9917	85	7
95716130	1	2	8	2006	2007	4	7
95716130	2	2	8	2007	2007	3	7
95716130	3	4	8	2008	9917	3	7
95716150	1	1	1	2007	9917	6	7
95716191	1	2	8	2001	2002	21	7
95716191	2	4	8	2005	9917	41	7
95716211	1	2	8	2003	9917	63	7
95716211	1	1	1	2003	9917	61	7
95716211	2	2	8	1998	1999	9	7
95716214	1	2	8	1999	2001	22	7
95716214	2	2	8	2002	2005	60	7
95716214	3	2	8	2006	2007	6	7
95716214	4	4	8	2008	9917	3	7
95716214	5	4	8	2008	9917	4	7
95716214	6	4	8	2008	9917	4	7
95716318	1	2	8	2000	9917	96	7
95716318	1	1	1	2005	9917	36	7
95716339	1	2	8	2007	9917	6	7
95716339	2	2	8	2006	2007	4	7
95716424	1	1	1	1997	9917	134	7
95716826	1	1	1	2002	9917	65	7
95716862	1	5	8	2007	2007	3	7
95716882	1	2	8	2001	2002	6	7
95716882	2	2	8	2003	2007	48	7
95716882	3	5	8	2008	2008	0	7
95716891	1	2	8	2005	2005	1	7
95716891	1	1	1	2006	9917	16	7
95716901	1	2	8	2004	9917	18	7
95716903	1	2	8	2007	2008	4	7
95716903	2	2	8	2006	2007	9	7
95716903	3	2	8	2008	9917	8	7
95716904	1	2	8	2005	9917	28	7
95716904	1	1	1	2006	9917	21	7
95716904	2	2	8	2002	2004	22	7
95716906	1	2	8	2006	9917	26	7
95716906	1	1	1	2007	9917	10	7
95716906	2	2	8	2004	2005	12	7
95716906	3	2	8	2002	2005	33	7
95716906	4	2	8	1999	2002	30	7
95716916	1	2	8	2000	2002	30	7
95716916	2	2	8	2008	2008	3	7
95716932	1	2	8	9998	9998	36	7
95716932	2	2	8	2002	9998	12	7
95716932	3	3	8	2007	2008	11	7
95716953	1	2	8	2002	2002	5	7
95716953	1	1	1	2002	2003	6	1
95716953	2	2	8	1997	1999	26	7
95716953	3	2	8	1999	1999	3	7
95716953	4	2	8	2003	2004	14	7
95716953	5	2	8	2004	2005	9	7
95716953	6	2	8	2000	2001	16	7
95716953	7	2	8	2006	9917	24	7
95716953	8	2	8	1999	1999	3	7
95716953	9	2	8	2002	2002	6	7
95716973	1	2	8	2007	9917	5	7
95716975	1	2	8	2005	9917	28	7
95716975	1	1	1	2006	9917	17	7
95716976	1	4	8	2006	9917	19	7
95717068	1	2	8	9998	9917	998	7
95717068	1	1	1	2005	9917	35	7
95717068	2	2	8	9998	9998	998	7
95717068	2	1	1	9998	9998	998	1
95717168	1	1	1	2003	9917	62	7
95717268	1	4	8	2008	9917	1	7
95717362	1	2	8	2000	9917	102	7
95717362	2	3	8	1994	1995	7	7
95717364	1	2	8	2005	2005	4	7
95717364	1	1	1	2006	9917	22	7
95717368	1	2	8	2004	9917	43	7
95717368	1	1	1	2005	9917	33	7
95717861	1	2	8	1999	2007	91	7
95717861	1	1	1	2002	2007	65	3
95717861	2	2	8	2007	9917	4	7
95717861	2	1	1	2008	9917	1	7
95717861	3	2	8	2007	2007	2	7
95717861	4	3	8	2001	2001	1	7
95717912	1	2	8	2003	9917	54	7
95717912	1	1	1	2004	9917	48	7
95717912	2	3	8	9998	9998	24	7
95717914	1	1	1	2003	9917	61	7
95717916	1	5	8	2007	9917	1	7
95717919	1	1	1	2000	2001	16	1
95717919	2	2	8	2002	9917	68	7
95717919	2	1	1	2004	9917	44	7
95717951	1	2	8	2006	2008	12	7
95717951	2	4	8	9996	9917	9	7
95717957	1	5	8	2006	2008	16	7
95718107	1	2	8	2003	2006	26	7
95718187	1	2	8	2006	9917	21	7
95718187	2	2	8	2001	2004	31	7
95718215	1	2	8	2005	2005	1	7
95718215	2	3	8	1997	2002	55	7
95718216	1	2	8	1997	9917	120	7
95718216	2	2	8	2003	2004	2	7
95718216	3	2	8	2006	2006	3	7
95718296	1	2	8	1999	9917	106	7
95718313	1	2	8	2001	9917	85	7
95718387	1	2	8	9998	9998	36	7
95718387	2	2	8	2003	9917	57	7
95718387	3	2	8	2002	2002	1	7
95718387	4	3	8	9998	9998	998	7
95718482	1	2	8	2001	2004	43	7
95718482	2	3	8	2008	9917	2	7
95718482	3	3	8	2000	2001	14	7
95718486	1	4	8	2001	9917	78	7
95718684	1	2	8	9998	2005	30	7
95718821	1	2	8	2001	2002	14	7
95718821	1	1	1	2001	2002	14	1
95718821	2	2	8	2003	9917	65	7
95718821	2	1	1	2004	9917	50	7
95718886	1	3	8	1998	9917	113	7
95718900	1	2	8	2008	2008	4	7
95718900	2	2	8	2003	2005	13	7
95718900	3	3	8	1997	1998	5	7
95718900	4	3	8	2006	2008	31	7
95718900	5	3	8	2002	2005	36	7
95718908	1	2	8	2001	9917	82	7
95718925	1	2	8	2000	2007	85	7
95718925	2	2	8	2008	9917	2	7
95718926	1	2	8	2006	9917	5	7
95718971	1	4	8	2007	9917	4	7
95718998	1	2	8	2005	9917	38	7
95718998	1	1	1	2005	9917	34	7
95719270	1	2	8	2001	2003	20	7
95719270	2	2	8	2004	2004	3	7
95719270	3	2	8	2005	2006	17	7
95719270	4	3	8	2007	9917	15	7
95719279	1	2	8	1998	9917	115	7
95719279	1	1	1	2007	9917	10	7
95719930	1	2	8	2006	9917	25	7
95719930	2	3	8	2001	2003	24	7
95719935	1	2	8	2003	9917	62	7
95719936	1	2	8	2006	9917	18	7
95719937	1	2	8	2006	9917	31	7
95719937	2	3	8	1999	2001	24	7
95719973	1	2	8	2004	9917	48	7
95719975	1	2	8	1994	2003	109	7
95719975	2	2	8	2003	2008	51	7
95719975	3	3	8	2008	9917	1	7
95719975	4	4	8	2008	9917	2	7
95719977	1	2	8	1999	9917	103	7
95719977	1	1	1	2004	9917	49	7
96316056	1	2	8	2000	9917	101	7
96316056	1	1	1	2001	9917	91	7
96316056	2	2	8	2008	2008	3	7
96316056	3	2	8	1999	2000	14	7
96316453	1	2	8	1997	9917	128	7
96316453	1	1	1	2001	9917	84	7
96374972	1	2	8	2003	9917	63	7
96374972	1	1	1	2006	9917	29	7
96374972	2	3	8	1999	2001	30	7
96374976	1	2	8	2006	9917	26	7
96374976	1	1	1	2007	9917	6	7
96374977	1	2	8	1997	1999	24	7
96374977	2	2	8	2003	2004	12	7
96374977	3	2	8	1999	2008	48	7
96500070	1	2	8	1997	1999	21	7
96500070	1	1	1	1998	1999	6	1
96500070	2	2	8	2000	9917	82	7
96500070	2	1	1	2005	9917	23	7
96500182	1	3	8	2006	2006	7	7
96500182	2	4	8	2006	9917	18	7
96500182	3	4	8	2008	9917	1	7
96500182	4	4	8	2006	9917	25	7
96500221	1	2	8	2003	2006	41	7
96500257	1	2	8	1996	9917	153	7
96500257	1	1	1	2006	9917	25	7
96500282	1	2	8	1996	1996	120	7
96500282	1	1	1	1996	1998	24	1
96500282	1	1	2	2001	9917	84	7
96500282	2	3	8	1993	1995	16	7
96500381	1	2	8	2006	9917	12	7
96500381	1	1	1	2007	9917	18	7
96500381	2	3	8	2006	2006	1	7
96500381	3	4	8	2006	9917	25	7
96500655	1	2	8	2003	9917	57	7
96500655	1	1	1	2004	9917	54	7
96500815	1	1	1	1999	9917	103	7
96500870	1	2	8	9996	9996	998	7
96500870	1	1	1	9996	9996	998	6
96500870	2	2	8	9996	9996	998	7
96500870	2	1	1	9996	9996	998	6
96500870	3	4	8	9996	9917	998	7
96500920	1	2	8	2006	9917	27	7
96500920	2	2	8	2001	2003	24	7
96500928	1	2	8	1999	9917	104	7
96500928	1	1	1	2000	9917	95	7
96500928	2	2	8	1995	1998	30	7
96500928	3	3	8	1991	1993	22	7
96500981	1	1	1	1998	2000	17	1
96500981	2	2	8	2000	9917	97	7
96501251	1	4	8	2007	9917	14	7
96501251	2	4	8	2007	9917	7	7
96501960	1	2	8	2007	2008	9	7
96501960	2	5	8	2008	2008	1	7
96503800	1	2	8	2002	2003	12	7
96503800	2	2	8	2004	2005	18	7
96503800	3	4	8	2006	9917	19	7
96503834	1	2	8	1999	2003	41	7
96503834	2	4	8	2007	9917	3	7
96503930	1	2	8	1999	9917	107	7
96503930	1	1	1	2001	9917	84	7
96504102	1	2	8	2002	2002	7	7
96504102	2	3	8	2006	9917	26	7
96504204	1	5	8	1999	1999	4	7
96504341	1	5	8	2006	2007	8	7
96504509	1	1	1	2007	9917	8	7
96504821	1	2	8	2000	2001	8	7
96504821	2	2	8	2004	2005	13	7
96504821	3	2	8	2006	2007	12	7
96504821	4	4	8	2007	9917	6	7
96504949	1	2	8	2003	9917	62	7
96506057	1	1	8	9996	9996	998	6
96506057	2	2	8	2006	2007	4	7
96506057	3	2	8	1998	2001	48	7
96506097	1	1	1	1998	9917	121	7
96506122	1	2	8	2005	9917	41	7
96506122	1	1	1	2005	9917	31	7
96506122	2	2	8	1995	1998	48	7
96506122	3	2	8	9998	9998	3	7
96506122	4	2	8	9998	9998	24	7
96506158	1	2	8	2007	2008	10	7
96506158	2	2	8	2000	2004	84	7
96506158	3	2	8	1997	1999	24	7
96506274	1	2	8	2004	2007	31	7
96506274	2	3	8	2001	2002	12	7
96506282	1	2	8	2002	2008	69	7
96506282	1	1	1	2004	9917	44	7
96506342	1	2	8	2003	2007	48	7
96506342	2	4	8	2007	9917	8	7
96506354	1	3	8	9996	9996	998	7
96506354	2	3	8	9996	9996	998	7
96506359	1	1	1	2003	9917	58	7
96506449	1	2	8	2001	2002	7	7
96506449	2	2	8	2004	9917	46	7
96506692	1	1	1	2005	9917	31	7
96506722	1	2	8	1997	2002	62	7
96506722	2	2	8	2006	2006	3	7
96506722	3	4	8	2008	9917	5	7
96506790	1	1	1	2000	9917	88	7
96506929	1	2	8	1999	9917	108	7
96506929	1	1	1	2000	9917	102	7
96506942	1	2	8	1998	1998	7	7
96506942	2	2	8	1999	1999	7	7
96506942	3	2	8	2000	2002	28	7
96506942	4	2	8	2002	2003	9	7
96506942	5	2	8	2005	2007	20	7
96506942	6	2	8	2007	9917	8	7
96506962	1	2	8	2000	2005	55	7
96506962	1	1	1	2001	2008	85	1
96506962	2	4	8	2007	9917	14	7
96506967	1	2	8	2006	9917	16	7
96507057	1	2	8	2005	9917	37	7
96507057	1	1	1	2005	9917	37	7
96507057	2	2	8	9996	9996	998	7
96507057	3	2	8	9996	9996	998	7
96507057	4	3	8	9998	9998	998	7
96507057	5	3	8	9998	9998	998	7
96507057	6	4	8	2004	9917	998	7
96507057	7	4	8	2001	9917	29	7
96507982	1	2	8	2007	9917	9	7
96508135	1	2	8	2005	9917	45	7
96508135	1	1	1	2005	9917	43	7
96508532	1	2	8	9998	9998	24	7
96508532	2	3	8	2001	2003	24	7
96508834	1	2	8	2006	9917	32	7
96508834	1	1	1	2007	9917	18	7
96508834	2	2	8	1995	2001	69	7
96508834	3	2	8	2002	2003	18	7
96508834	4	2	8	2003	2004	18	7
96508876	1	1	1	2007	9917	8	7
96508876	2	2	8	2004	2007	28	7
96508876	3	2	8	1997	2000	36	7
96508947	1	1	1	2006	9917	27	7
96508974	1	2	8	2001	2001	3	7
96508974	2	3	8	1998	1999	12	7
96508974	3	5	8	2007	2007	1	7
96540219	1	1	1	1997	9917	135	7
96544206	1	2	8	2003	2005	26	7
96544206	2	3	8	2006	2006	1	7
96544206	3	4	8	2008	9917	3	7
96544208	1	4	8	2006	9917	23	7
96544308	1	4	8	2001	9917	79	7
96544888	1	2	8	2008	9917	10	7
96544888	1	1	1	2008	9917	2	7
96544888	2	2	8	2002	2004	25	7
96544888	3	2	8	2002	2002	6	7
96544888	4	2	8	2002	2002	2	7
96544888	5	3	8	1998	2001	47	7
96546225	1	2	8	1999	9917	113	7
96546225	1	1	1	1999	9917	113	7
96546225	2	2	8	1995	1998	39	7
96546225	2	1	1	1995	1998	42	1
96546276	1	2	8	2000	9917	98	7
96546276	1	1	1	2002	9917	72	7
96546276	2	2	8	1996	1998	29	7
96546779	1	5	8	2005	2006	4	7
96570059	1	2	8	2000	2006	71	7
96570059	2	2	8	2008	9917	5	7
96570059	3	3	8	1997	1997	5	7
96570072	1	1	1	2000	9917	91	7
96570085	1	2	8	2006	2007	11	7
96570085	2	4	8	2007	9917	17	7
96570121	1	1	1	1998	2004	76	1
96570121	2	2	8	9998	9998	6	7
96570129	1	2	8	9998	9998	12	7
96570129	2	2	8	9998	9917	60	7
96570188	1	1	1	1996	9917	143	7
96570188	2	2	8	1996	9996	998	7
96570188	3	3	8	9996	9996	998	7
96570188	4	4	8	9996	9917	998	7
96570212	1	4	8	2007	9917	6	7
96570213	1	2	8	1997	2003	77	7
96570213	1	1	1	1998	2004	72	1
96570213	2	2	8	2004	9917	55	7
96570213	2	1	1	2005	9917	41	7
96570285	1	2	8	1998	9917	122	7
96570285	1	1	1	2000	9917	103	7
96570488	1	2	8	2005	9917	30	7
96570488	1	1	1	2006	9917	28	7
96570490	1	2	8	2003	2006	48	7
96570490	2	2	8	2007	2008	15	7
96570520	1	2	8	1999	2008	105	7
96570520	1	1	1	2001	2008	77	1
96570520	2	4	8	2007	9917	11	7
96570596	1	1	1	2007	9917	13	7
96570612	1	2	8	2001	2006	64	7
96570612	2	2	8	2007	2007	6	7
96570735	1	2	8	2002	9917	78	7
96570735	1	1	1	2004	9917	54	7
96570735	2	2	8	9998	9998	8	7
96570735	3	2	8	9998	9998	998	7
96570735	4	3	8	9998	9998	998	7
96570819	1	2	8	2000	9917	93	7
96570819	1	1	1	2005	9917	30	7
96570870	1	1	1	2004	2005	9	1
96570870	2	5	8	2005	2006	3	7
96570875	1	2	8	1998	2004	65	7
96570875	1	1	1	1999	2005	78	1
96570875	2	2	8	2006	9917	17	7
96570891	1	2	8	2003	2004	12	7
96570891	2	5	8	2006	2007	12	7
96570982	1	2	8	1999	2004	60	7
96570982	2	2	8	2005	9917	36	7
96571001	1	2	8	1998	1999	9	7
96571001	2	2	8	2001	2002	12	7
96571001	3	5	8	2007	2008	12	7
96571008	1	2	8	1998	2004	72	7
96571008	2	2	8	2006	9917	17	7
96571008	3	3	8	2003	2004	12	7
96571013	1	2	8	2003	9917	58	7
96571013	1	1	1	2003	9917	53	7
96571077	1	4	8	2008	9917	7	7
96571113	1	2	8	2002	9917	75	7
96571113	1	1	1	2006	9917	26	7
96571117	1	2	8	2001	9917	80	7
96571169	1	2	8	2003	2007	55	7
96571169	1	1	1	2004	2007	37	1
96571169	2	2	8	2007	9917	15	7
96571169	3	2	8	2003	2007	55	7
96571169	4	4	8	2008	9917	2	7
96571211	1	2	8	1998	2001	27	7
96571211	2	4	8	2007	9917	10	7
96571272	1	2	8	2000	9917	94	7
96571272	1	1	1	2001	9917	78	7
96571311	1	1	1	2002	9917	66	7
96571400	1	4	8	2007	9917	5	7
96571409	1	5	8	9998	9917	36	7
96571505	1	1	1	2003	9917	63	7
96571509	1	2	8	2004	9917	43	7
96571565	1	2	8	1998	2007	110	7
96571565	2	2	8	2007	2008	7	7
96571565	3	2	8	2008	9917	1	7
96571565	4	3	8	1995	1996	12	7
96571605	1	4	8	2005	9917	39	7
96571675	1	4	8	9996	9917	998	7
96571675	2	5	8	9996	9996	998	7
96571811	1	2	8	2003	9917	68	7
96571811	2	2	8	1999	2002	35	7
96571811	3	2	8	1998	1999	21	7
96571818	1	2	8	9998	9917	108	7
96571818	1	1	1	2005	9917	33	7
96571819	1	1	1	2004	9917	47	7
96571851	1	2	8	2002	2008	68	7
96571859	1	2	8	2003	9917	54	7
96571859	1	1	1	2005	9917	28	7
96571872	1	2	8	2001	9917	101	7
96571872	1	1	1	2004	9917	53	7
96571911	1	2	8	1994	2008	169	7
96571911	1	1	1	2000	2006	65	1
96571911	2	2	8	1994	2008	169	7
96571953	1	4	8	2007	9917	17	7
96572003	1	5	8	2006	2007	9	7
96572063	1	2	8	2007	9917	11	7
96572063	1	1	1	2007	9917	9	7
96572063	2	2	8	2000	2000	1	7
96572063	3	2	8	2001	2007	66	7
96572109	1	2	8	2001	2006	58	7
96572109	1	1	1	2004	2006	23	3
96572109	2	2	8	2006	2008	24	7
96572109	2	1	1	2007	2008	8	1
96572109	3	4	8	2008	9917	1	7
96572112	1	2	8	1998	1998	5	7
96572112	2	2	8	2005	9917	37	7
96572119	1	2	8	9998	9998	1	7
96572119	2	2	8	9998	9998	0	7
96572177	1	2	8	2001	9917	82	7
96572177	1	1	1	2003	9917	56	7
96572177	2	2	8	1997	1999	24	7
96572177	3	5	8	2003	9917	56	7
96572191	1	2	8	2002	9917	69	7
96572191	1	1	1	2004	9917	52	7
96572196	1	2	8	2002	9917	74	7
96572196	1	1	1	2003	9917	63	7
96572197	1	1	1	2000	9917	94	7
96572201	1	1	1	1998	9917	121	7
96572218	1	2	8	2000	9917	99	7
96572218	1	1	1	2000	9917	92	7
96572218	2	2	8	9998	1999	24	7
96572218	3	3	8	9998	9998	9	7
96572224	1	5	8	2007	2007	5	7
96572260	1	2	8	2006	9917	22	7
96572260	1	1	1	2008	9917	0	7
96572260	2	2	8	2005	2006	2	7
96572283	1	2	8	2006	9917	25	7
96572283	1	1	1	2008	9917	1	7
96572289	1	5	8	2001	9917	78	7
96572298	1	2	8	2000	9917	96	7
96572298	1	1	1	2003	9917	57	7
96572318	1	2	8	2000	9917	94	7
96572318	1	1	1	2002	9917	66	7
96572318	2	2	8	1997	1999	28	7
96572319	1	2	8	1998	9917	122	7
96572319	1	1	1	1998	9917	112	7
96572324	1	2	8	9998	9998	998	7
96572324	1	1	1	9998	9998	6	1
96572324	2	1	1	9998	9998	998	1
96572324	3	2	8	9998	9998	998	7
96572324	4	2	8	9998	9998	998	7
96572324	5	2	8	9998	9998	998	7
96572324	6	4	8	9998	9917	998	7
96572360	1	4	8	2008	9917	7	7
96572364	1	2	8	2000	9917	91	7
96572364	1	1	1	2003	9917	58	7
96572365	1	2	8	2003	2005	18	7
96572382	1	2	8	2003	2006	36	7
96572382	2	2	8	2007	9917	7	7
96572386	1	2	8	2006	2007	6	7
96572387	1	2	8	2008	9917	1	7
96572387	2	3	8	2000	2007	84	7
96572387	3	4	8	2008	9917	3	7
96572388	1	2	8	1997	2007	125	7
96572388	1	1	1	1998	2008	111	1
96572388	2	5	8	2007	2007	2	7
96572443	1	2	8	2003	2008	61	7
96572443	1	1	1	2004	2008	46	1
96572443	2	2	8	1998	1999	9	7
96572463	1	1	1	2005	9917	35	7
96572472	1	1	1	2004	9917	49	7
96572477	1	2	8	1998	9917	124	7
96572477	1	1	1	1999	9917	111	7
96572560	1	2	8	1994	9917	161	7
96572560	1	1	1	1995	9917	151	7
96572565	1	1	1	2007	9917	12	7
96572648	1	2	8	2000	9917	95	7
96572648	1	1	1	2000	9917	91	7
96572648	2	2	8	1999	2000	15	7
96572648	2	1	1	1999	2000	16	1
96572648	3	2	8	1993	1997	3	7
96572664	1	5	8	2007	2008	1	7
96572870	1	1	1	2006	9917	17	7
96572870	2	2	8	2001	2002	3	7
96572874	1	2	8	1997	1998	13	7
96572874	1	1	1	1998	1998	1	1
96572874	2	2	8	2003	2003	1	7
96572874	3	2	8	2004	9917	51	7
96572874	4	4	8	2005	9917	37	7
96572874	5	4	8	2007	9917	15	7
96572906	1	1	1	1997	2000	35	1
96572906	2	2	8	2005	2007	31	7
96572906	2	1	1	2005	2008	27	1
96572906	3	2	8	2002	2003	6	7
96572909	1	2	8	2005	9917	29	7
96572909	1	1	1	2006	9917	21	7
96572912	1	2	8	2007	9917	3	7
96572912	2	2	8	2002	2004	27	7
96572912	3	2	8	1999	2002	37	7
96572912	4	3	8	1995	1998	42	7
96572915	1	2	8	1998	9917	121	7
96572915	1	1	1	2001	9917	89	7
96572915	2	2	8	1996	1997	7	7
96572916	1	1	1	2000	9917	95	7
96572923	1	2	8	1996	9917	138	7
96572923	1	1	1	1999	9917	108	7
96572926	1	2	8	2005	2006	3	7
96572926	2	2	8	2008	9917	1	7
96572926	3	2	8	2005	2005	5	7
96572926	4	3	8	1994	1998	44	7
96572926	5	3	8	1999	2001	25	7
96572963	1	2	8	2005	9917	45	7
96572963	1	1	1	2005	9917	34	7
96572976	1	2	8	1998	9917	128	7
96572982	1	2	8	2005	2007	30	7
96572982	2	3	8	1999	2001	25	7
96572985	1	2	8	9998	9998	998	7
96572985	1	1	1	2007	9917	7	7
96572985	2	2	8	9998	9998	998	7
96572995	1	1	1	2002	9917	64	7
96573011	1	2	8	2004	2008	50	7
96573011	2	2	8	2008	2008	1	7
96573014	1	2	8	2007	9917	8	7
96573014	2	3	8	9998	9998	998	7
96573014	3	3	8	9998	9998	998	7
96573099	1	2	8	1998	9917	117	7
96573099	1	1	1	2001	9917	76	7
96573099	2	2	8	1997	1997	3	7
96573099	3	2	8	1996	1996	6	7
96573108	1	2	8	2002	9917	72	7
96573108	1	1	1	2002	9917	65	7
96573108	2	3	8	1994	1994	1	7
96573219	1	2	8	2004	9917	49	7
96573219	1	1	1	2005	9917	33	7
96573219	2	2	8	1999	2001	60	7
96573219	3	3	8	1994	1994	3	7
96573250	1	1	1	2000	2000	6	1
96573250	2	2	8	2005	2007	26	7
96573250	3	3	8	2007	9917	12	7
96573253	1	2	8	2000	9917	97	7
96573253	1	1	1	2001	9917	85	7
96573257	1	2	8	2004	9917	52	7
96573257	1	1	1	2005	9917	43	7
96573257	2	2	8	2002	2003	18	7
96573257	3	3	8	1999	2000	12	7
96573291	1	2	8	1995	9917	153	7
96573291	1	1	1	2000	9917	93	7
96573297	1	1	1	2002	2007	57	1
96573297	2	4	8	2007	9917	2	7
96573315	1	2	8	2006	9917	18	7
96573416	1	1	1	2001	9917	81	7
96573436	1	2	8	1997	9917	128	7
96573436	1	1	1	1999	9917	107	7
96573617	1	2	8	1998	9917	116	7
96573617	1	1	1	2007	9917	6	7
96573699	1	2	8	1999	2000	11	7
96573699	2	2	8	2003	2004	13	7
96573699	3	2	8	2006	2008	24	7
96573807	1	1	1	2002	9917	67	7
96573838	1	4	8	2006	9917	24	7
96573891	1	2	8	2001	9917	76	7
96573891	1	1	1	2002	9917	65	7
96573932	1	2	8	1996	2000	72	7
96573932	1	1	1	1997	2002	60	1
96573932	2	1	1	2003	9917	57	7
96573932	3	3	8	1994	1996	26	7
96573941	1	2	8	2003	9917	50	7
96573944	1	2	8	2004	9917	51	7
96573944	1	1	1	2005	9917	37	7
96573944	2	2	8	2002	2003	12	7
96573944	3	2	8	2000	2002	24	7
96573946	1	2	8	2004	2005	8	7
96573946	2	2	8	2002	2003	12	7
96573946	3	2	8	2000	2001	6	7
96573946	4	2	8	1998	2000	24	7
96573947	1	2	8	9998	9998	998	7
96573947	2	2	8	9998	9998	998	7
96573947	3	2	8	2005	9917	24	7
96573948	1	2	8	2002	9917	70	7
96573948	1	1	1	2002	9917	68	7
96573949	1	2	8	2002	9917	71	7
96573950	1	2	8	2001	2002	24	7
96573950	2	2	8	2003	2006	34	7
96573950	3	2	8	2006	2006	18	7
96573952	1	1	1	2002	9917	69	7
96573954	1	5	8	2002	2003	7	7
96573955	1	2	8	2005	9917	38	7
96573955	1	1	1	2005	9917	33	7
96573957	1	1	1	2003	9917	64	7
96573995	1	3	8	2001	2001	1	7
96573995	2	5	8	2002	2003	19	7
96573998	1	2	8	2000	2001	18	7
96573998	1	1	1	2000	2005	65	1
96573998	2	2	8	2001	2001	67	7
96573998	3	3	8	1999	2000	3	7
96573999	1	1	1	2004	9917	48	7
96574010	1	2	8	1997	1999	24	7
96574113	1	2	8	2003	2003	12	7
96574113	2	3	8	2003	2004	6	7
96574113	3	3	8	2005	2005	3	7
96574113	4	4	8	2007	9917	12	7
96574115	1	2	8	1994	1996	60	7
96574115	1	1	1	2005	9917	45	7
96574198	1	3	8	1998	9917	110	7
96574237	1	2	8	2001	2001	2	7
96574237	2	2	8	1999	1999	1	7
96574237	3	3	8	1994	1994	4	7
96574237	4	4	8	1993	9917	12	7
96574237	5	4	8	1994	9917	3	7
96574316	1	2	8	1999	9917	110	7
96574390	1	2	8	2000	2007	86	7
96574390	1	1	1	2002	2007	68	1
96574390	2	2	8	1996	1998	20	7
96574390	3	2	8	2007	9917	8	7
96574395	1	2	8	9998	9998	998	7
96574395	2	2	8	9998	9998	998	7
96574395	3	2	8	9998	9998	998	7
96574395	4	2	8	9998	9998	998	7
96574395	5	2	8	2006	2007	11	7
96574411	1	2	8	1999	9917	100	7
96574411	1	1	1	1999	9917	99	7
96574411	2	3	8	1994	1995	22	7
96574419	1	2	8	1997	9917	132	7
96574419	1	1	1	1998	9917	128	7
96574438	1	2	8	2002	9917	74	7
96574438	1	1	1	2002	9917	71	7
96574438	2	2	8	1994	1994	7	7
96574589	1	2	8	1997	2001	36	7
96574589	2	2	8	2007	2008	10	7
96574590	2	4	8	1996	9917	145	7
96574615	1	2	8	2004	9917	48	7
96574615	2	2	8	2000	2004	48	7
96574615	3	2	8	1999	2000	12	7
96574616	1	2	8	2003	9917	56	7
96574616	2	2	8	1996	2000	42	7
96574616	3	2	8	2001	2002	19	7
96574616	4	4	8	2006	9917	25	7
96574632	1	2	8	1996	1997	10	7
96574632	1	1	1	1997	2006	109	1
96574632	2	2	8	2004	2007	28	7
96574632	2	1	1	2007	9917	13	7
96574791	1	2	8	1996	9917	139	7
96574803	1	2	8	1999	2000	7	7
96574803	2	5	8	2003	2007	50	7
96574805	1	1	1	2001	9917	81	7
96574805	2	3	8	1994	1998	45	7
96574924	1	2	8	2001	9917	81	7
96574924	1	1	1	2001	9917	80	7
96575017	1	2	8	2006	9917	21	7
96575017	2	2	8	2005	2005	5	7
96575017	3	2	8	2000	2001	17	7
96575017	4	2	8	1996	1996	6	7
96575017	5	3	8	1996	1996	6	7
96575056	1	2	8	2004	9917	48	7
96575056	2	2	8	2002	2003	12	7
96575056	3	2	8	2003	2004	3	7
96575057	1	1	1	2004	9917	51	7
96575058	1	2	8	2005	2005	3	7
96575058	2	5	8	2007	2008	4	7
96575061	1	2	8	2000	2001	3	7
96575061	2	4	8	2006	9917	19	7
96575067	1	5	8	2007	2008	7	7
96575073	1	2	8	2001	2002	9	7
96575073	2	5	8	1997	2002	51	7
96575074	1	2	8	2003	2006	35	7
96575074	1	1	1	2006	9917	23	7
96575131	1	2	8	2006	2007	14	7
96575155	1	1	1	2004	9917	45	7
96575156	1	1	1	1995	9917	153	7
96575157	1	1	1	1994	2001	85	1
96575157	2	1	1	2007	9917	10	7
